name,address,area,city,pincode,phone,rating,reviews,category,dealer_type,source,source_url
Mahindra Charging Station,"35FW+J48, Virrugambakkam, Koyambedu, Koyambedu Metro Station Car Parking Area, Chennai, Tamil Nadu 600107",Chennai,Delhi,600107,1800 209 6006,,6,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Mahindra+Charging+Station/data=!4m7!3m6!1s0x3a5266a92e5e74b5:0x91f581ff73ba1159!8m2!3d13.0740429!4d80.1953317!16s%2Fg%2F11rmp_bmb1!19sChIJtXReLqlmUjoRWRG6c_-B9ZE?authuser=0&hl=en&rclk=1
Tata Power Charging Station,"42, Velachery Main Rd, Guindy National Park, Guindy, Chennai, Tamil Nadu 600032",Chennai,Delhi,600032,1800 833 2233,,,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Tata+Power+Charging+Station/data=!4m7!3m6!1s0x3a5267727203d029:0x7f08696af1c2e1b2!8m2!3d13.0080236!4d80.22165!16s%2Fg%2F11md_yrrtn!19sChIJKdADcnJnUjoRsuHC8WppCH8?authuser=0&hl=en&rclk=1
Zeon Charging Station,"Grand Chennai by GRT Hotels, 120, Sir Thyagaraya Rd, Drivers Colony, T. Nagar, Chennai, Tamil Nadu 600017",Chennai,Delhi,600017,097896 16161,,15,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Zeon+Charging+Station/data=!4m7!3m6!1s0x3a5267a0388b2aff:0x7d90342882895521!8m2!3d13.040321!4d80.245098!16s%2Fg%2F11t8645gzd!19sChIJ_yqLOKBnUjoRIVWJgig0kH0?authuser=0&hl=en&rclk=1
Statiq charging station,"998/1-18, Little Mount, Guindy, Chennai, Tamil Nadu 600032",Chennai,Delhi,600032,,,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Statiq+charging+station/data=!4m7!3m6!1s0x3a5267007a2bbdcf:0x18214383fee5c15!8m2!3d13.0111825!4d80.2202224!16s%2Fg%2F11wfl6k821!19sChIJz70regBnUjoRFVzuPzgUggE?authuser=0&hl=en&rclk=1
Electric Fuel Charging Station,"2672+7PJ, South Phase, Ambedkar Nagar, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Chennai,Delhi,600032,,,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Electric+Fuel+Charging+Station/data=!4m7!3m6!1s0x3a526738f7313bcf:0x357531a3432fc899!8m2!3d13.0132188!4d80.2017741!16s%2Fg%2F11m60415b8!19sChIJzzsx9zhnUjoRmcgvQ6MxdTU?authuser=0&hl=en&rclk=1
Plugzmart Charging Station,"173, Plot 1&2 Park Dugar, Mount Poonamallee Road,माउंट पूनामल्ले हाई मार्ग,Mount Poonamall…, Venkateshwara Nagar, Porur, Chennai, Tamil Nadu 600116",Chennai,Delhi,600116,094442 43912,,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Plugzmart+Charging+Station/data=!4m7!3m6!1s0x3a5261de3fbf205d:0x98078db170bda704!8m2!3d13.0290413!4d80.1705075!16s%2Fg%2F11l5xqdnn6!19sChIJXSC_P95hUjoRBKe9cLGNB5g?authuser=0&hl=en&rclk=1
GLIDA Charging Station,"25FG+3CM, Manapakkam, Chennai, Tamil Nadu 600089",Chennai,Delhi,600089,1800 120 3578,,,EV charging station,charger,googlemaps,https://www.google.com/maps/place/GLIDA+Charging+Station/data=!4m7!3m6!1s0x3a5260daa14f976b:0xd4056da02160d9dd!8m2!3d13.022716!4d80.1760494!16s%2Fg%2F11lzxhmnz4!19sChIJa5dPodpgUjoR3dlgIaBtBdQ?authuser=0&hl=en&rclk=1
Hindustan System,"U/G 25/45, Raisen Road, Kartar Arcade",,Bhopal,462023,,4.3,43,"7.4 kW Ev Home Charger, Commercial Wheeler",charger,indiamart,https://www.indiamart.com/proddetail/ev-home-charger-2855236224033.html
Thunderplus Solutions Private Limited,"9th Floor, Block No. 1, My Home Hub, Hitech City Road, Madhapur",Madhapur Rangareddy,Hyderabad,500081,,4.0,10,"7.4 kW Gold Partner Franchise ThunderPlus EV Charging Station, 4 Wheeler",charger,indiamart,https://www.indiamart.com/proddetail/gold-partner-franchise-thunderplus-ev-charging-station-2855291228891.html
Edel Smart Devices Private Limited,"Second Floor, B312, Kssidc Block 2, Industrial Estate,Electronic, City",,Bengaluru,560100,,4.2,70,EV charging station,charger,indiamart,https://www.indiamart.com/proddetail/ev-charging-station-21991535788.html
GL Lightings,"New No. 19/11, 2st Floor, Athipattan Street",Chintadripet,Chennai,600002,,4.3,59,"50 kW Ev Charging Station, Passenger Wheeler",charger,indiamart,https://www.indiamart.com/proddetail/ev-charging-station-2857734790488.html
Cybertronics Security Automation Integrators Private Limited,1 ST Floor New No 73 Old No 30 Bajanai Koil Street Choolaimedu,Choolaimedu,Chennai,600094,,4.2,10,150 kw EV Charging Station 60Kw to 200Kw,charger,indiamart,https://www.indiamart.com/proddetail/ev-charging-station-60kw-to-200kw-2854431314088.html
Maxx Energy,"No 4/72-A1 92 B, Maxx Energy, Magazine Road ST Thomas Mount",Pallavaram,Chennai,600016,,3.0,2,Commercial Wheeler EV Charging Station - 30kW (Combined Charging System),charger,indiamart,https://www.indiamart.com/proddetail/ev-charging-station-2853898438088.html
Zillion Products Private Limited,"1376, 7th Street, Golden Colony",Padi,Chennai,600050,,4.5,39,"7.4 kW Ev Charging Station, Commercial, Two Wheeler",charger,indiamart,https://www.indiamart.com/proddetail/ev-charging-station-2852113720491.html
Sanstar Microsystems Pvt Ltd,"Electronic Zone El-15 Hingna Road Nildoh, MIDC",,Nagpur,440016,,3.8,30,SSM24BIS10-BC Battery Charger for DG Set 24VDC 10A,charger,indiamart,https://www.indiamart.com/proddetail/battery-charger-for-dg-set-24vdc-10a-21777057073.html
Powertron India Private Limited,"A-426, Road No 28,Wagle Estate Midc",Wagle I.E.,Thane,400604,,4.6,587,Automatic Battery Charger,charger,indiamart,https://www.indiamart.com/proddetail/automatic-battery-charger-2853679827588.html
Volt Control System,"Unit No. 6, Electronic Sadan 1, M.I.D.C., Bhosari",Bhosari,Pune,411026,,4.3,98,"VCS 12V-24V Industrial Battery Charger, Battery Type: Lead Acid, Input Voltage: 180-270 V Ac",charger,indiamart,https://www.indiamart.com/proddetail/industrial-battery-charger-20826639862.html
Leonix,"First Floor, 4064-A, Srinivasa Nagar Main Road, Puzhuthivakkam, Chennai",,Chennai,600091,,4.1,24,Battery Charger 12v 10a,charger,indiamart,https://www.indiamart.com/proddetail/battery-charger-12v-10a-2857447963548.html
Ram Electricals,"137, Angappa Naicken Street, Parrys",,Chennai,600001,,4.2,61,Battery Charger 24v 10 Amp Nhp,charger,indiamart,https://www.indiamart.com/proddetail/battery-charger-24v-10-amp-nhp-21789713430.html
Jio-bp pulse Charging Station,"No 183, Nexus Mall, Arcot Rd, Nexus Chennai Mall, Grand Southern Trunk Rd, Vadapalani, Tamil Nadu 600026",Vadapalani,Delhi,600026,1800 890 9023,,2,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Jio-bp+pulse+Charging+Station/data=!4m7!3m6!1s0x3a52676a071a4851:0xf5a2e62f262b30ba!8m2!3d13.049901!4d80.209501!16s%2Fg%2F11sk69p2vk!19sChIJUUgaB2pnUjoRujArJi_movU?authuser=0&hl=en&rclk=1
Ultraviolette Automotive Charging Station,"26CG+93G Vasan Eye Care, Anna Salai, Anna Nagar, Saidapet, Chennai, Tamil Nadu 600015",Chennai,Delhi,600015,099589 43092,5.0,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Ultraviolette+Automotive+Charging+Station/data=!4m7!3m6!1s0x3a52670f21f10781:0xbd4c52d380f4b00a!8m2!3d13.0209486!4d80.2252168!16s%2Fg%2F11w_jg_l5s!19sChIJgQfxIQ9nUjoRCrD0gNNSTL0?authuser=0&hl=en&rclk=1
Shell Recharge Charging Station,"Madras Bombay Trunk Rd, VGP Amudha Nagar, Maduravoyal, Chennai, Tamil Nadu 600095",Chennai,Delhi,600095,011 4084 9548,,5,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Shell+Recharge+Charging+Station/data=!4m7!3m6!1s0x3a526123c3f979ad:0xbb4d741718902e03!8m2!3d13.068213!4d80.178919!16s%2Fg%2F11vwjrh0dp!19sChIJrXn5wyNhUjoRAy6QGBd0Tbs?authuser=0&hl=en&rclk=1
EVRE Charging Station,"55, Arcot Rd, AVM Nagar, Saligramam, Chennai, Tamil Nadu 600092",Chennai,Delhi,600092,090524 90524,,3,EV charging station,charger,googlemaps,https://www.google.com/maps/place/EVRE+Charging+Station/data=!4m7!3m6!1s0x3a5266cf9d482187:0x9f04c4484e8f1a59!8m2!3d13.047975!4d80.19793!16s%2Fg%2F11x7dc8hdg!19sChIJhyFInc9mUjoRWRqPTkjEBJ8?authuser=0&hl=en&rclk=1
Mahindra Charging Station,"35FW+J48, Virrugambakkam, Koyambedu, Koyambedu Metro Station Car Parking Area, Chennai, Tamil Nadu 600107",Chennai,Delhi,600107,1800 209 6006,,7,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Mahindra+Charging+Station/data=!4m7!3m6!1s0x3a5266a92e5e74b5:0x91f581ff73ba1159!8m2!3d13.0740429!4d80.1953317!16s%2Fg%2F11rmp_bmb1!19sChIJtXReLqlmUjoRWRG6c_-B9ZE?authuser=0&hl=en&rclk=1
Bolt.Earth Charging Station,"No. 37, Paadko, Engery, Kaveri St, Logaiah Colony, Saligramam, Chennai, Tamil Nadu 600093",Chennai,Delhi,600093,080 4568 8448,,3,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Bolt.Earth+Charging+Station/data=!4m7!3m6!1s0x3a526783df7254eb:0x2f546d5aa2dd5e81!8m2!3d13.0514876!4d80.2004837!16s%2Fg%2F11vrd465f7!19sChIJ61Ry34NnUjoRgV7dolptVC8?authuser=0&hl=en&rclk=1
Log9 Charging Station,"Office No. 7B, Room No, Central Warehousing Corporation, 2, Arcot Rd, Ayyavupuram, Bangaru Colony, Virugambakkam, Chennai, Tamil Nadu 600078",Chennai,Delhi,600078,,,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Log9+Charging+Station/data=!4m7!3m6!1s0x3a5266d1f09a2999:0xa9c449a6a133ee05!8m2!3d13.0443018!4d80.1935441!16s%2Fg%2F11x0zzn7fl!19sChIJmSma8NFmUjoRBe4zoaZJxKk?authuser=0&hl=en&rclk=1
Tata Power Charging Station,"42, Velachery Main Rd, Guindy National Park, Guindy, Chennai, Tamil Nadu 600032",Chennai,Delhi,600032,1800 833 2233,,,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Tata+Power+Charging+Station/data=!4m7!3m6!1s0x3a5267727203d029:0x7f08696af1c2e1b2!8m2!3d13.0080236!4d80.22165!16s%2Fg%2F11md_yrrtn!19sChIJKdADcnJnUjoRsuHC8WppCH8?authuser=0&hl=en&rclk=1
Bolt.Earth EV Charging Station,"Vijayaraghavapuram 1st St, Ottagapalayam, Kannika Puram, Vadapalani, Chennai, Tamil Nadu 600093",Chennai,Delhi,600093,084477 46385,,,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Bolt.Earth+EV+Charging+Station/data=!4m7!3m6!1s0x3a5267cad54af473:0x54f0ea776474b982!8m2!3d13.0446445!4d80.2037106!16s%2Fg%2F11yspr0b_b!19sChIJc_RK1cpnUjoRgrl0ZHfq8FQ?authuser=0&hl=en&rclk=1
Zeon Charging Station,"Grand Chennai by GRT Hotels, 120, Sir Thyagaraya Rd, Drivers Colony, T. Nagar, Chennai, Tamil Nadu 600017",Chennai,Delhi,600017,097896 16161,,15,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Zeon+Charging+Station/data=!4m7!3m6!1s0x3a5267a0388b2aff:0x7d90342882895521!8m2!3d13.040321!4d80.245098!16s%2Fg%2F11t8645gzd!19sChIJ_yqLOKBnUjoRIVWJgig0kH0?authuser=0&hl=en&rclk=1
Statiq charging station,"998/1-18, Little Mount, Guindy, Chennai, Tamil Nadu 600032",Chennai,Delhi,600032,,,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Statiq+charging+station/data=!4m7!3m6!1s0x3a5267007a2bbdcf:0x18214383fee5c15!8m2!3d13.0111825!4d80.2202224!16s%2Fg%2F11wfl6k821!19sChIJz70regBnUjoRFVzuPzgUggE?authuser=0&hl=en&rclk=1
Relux Charging Station,"Ground floor, PRV Towers, No:16/8, Grand Southern Trunk Rd, Ramapuram, Guindy, Chennai, Tamil Nadu 600032",Chennai,Delhi,600032,044 2233 0402,,51,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Relux+Charging+Station/data=!4m7!3m6!1s0x3a526767676ee245:0xbc0454841752d43a!8m2!3d13.0076143!4d80.2074907!16s%2Fg%2F11j1c_sdyw!19sChIJReJuZ2dnUjoROtRSF4RUBLw?authuser=0&hl=en&rclk=1
Shree Balaji Repairing,"OPPOSITE Government Girl School BALLBHGARH NEAR AGGARWAL COLLAGE, Ballabhgarh Faridabad, Faridabad",Ballabhgarh Faridabad,Delhi,121004,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Faridabad/Shree-Balaji-Repairing-Bhikam-Colony-Ballabhgarh-Faridabad/011PXX11-XX11-241105143001-X5N5_BZDET
BHAN TECHNOLOGIES,"IMT Faridabad, Sector 68, Ballabhgarh Sector 68, Faridabad",Ballabhgarh Sector 68,Delhi,121004,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Faridabad/BHAN-TECHNOLOGIES-IMT-Faridabad-Ballabhgarh-Sector-68/011PXX11-XX11-130722014509-P7Q5_BZDET
Malik Battery & Inverter,"Loni Road, Loni, Ghaziabad",Loni,Delhi,201102,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Ghaziabad/Malik-Battery-Inverter-Near-Indirapuri-Police-Station-A-Block-Laxmi-Garden-Loni/011PXX11-XX11-200114164704-L9L4_BZDET
Digitech Sales,"Pitampura, Delhi",Pitampura,Delhi,110034,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Digitech-Sales-Pitampura/011PXX11-XX11-180627122746-N4N7_BZDET
Smartek Solutions,"Vikaspuri, Delhi",Vikaspuri,Delhi,110018,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Smartek-Solutions-Near-Patel-Homopethic-Vikaspuri/011PXX11-XX11-240330164849-N5A6_BZDET
Coslight India Telecom Pvt Ltd,"IMT Manesar, Gurgaon",IMT Manesar,Delhi,122052,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Gurgaon/Coslight-India-Telecom-Pvt-Ltd-Sector-IMT-Manesar/011PX124-X124-120321110012-A8R3_BZDET
Samco Rubber & Batteries,"Near Kashmere Gate, TIS Hazari, Delhi",TIS Hazari,Delhi,110054,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Samco-Rubber-Batteries-TIS-Hazari/011PXX11-XX11-180903150919-R4N1_BZDET
Ev Workshop Delhi,"Main Khaira Road, Najafgarh, Delhi",Najafgarh,Delhi,110043,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Ev-Workshop-Delhi-Opposite-Aman-Garden-Najafgarh/011PXX11-XX11-250124103831-Z1N3_BZDET
Sunmax Ev Charger,"Dabri Extension, Delhi",Dabri Extension,Delhi,110045,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Sunmax-Ev-Charger-Dabri-Extension/011PXX11-XX11-250405001159-T7T5_BZDET
Np Green Electric Vehicle Pvt. Ltd,"Vikas Marg, Nirvana, Gurgaon",Nirvana,Delhi,122018,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Gurgaon/Np-Green-Electric-Vehicle-Pvt-Ltd-Nirvana/011PXX11-XX11-240925212359-S6A1_BZDET
Vegh Rb Enterprises,"Niwari Road Defence Colony, Niwari, Modinagar",Niwari,Delhi,201204,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Modinagar/Vegh-Rb-Enterprises-Near-Police-Chowki-Niwari/011PXX11-XX11-231203122537-U6V6_BZDET
Malwa Automobiles Prashant Vihar Charging Station,"Rohini, Delhi",Rohini,Delhi,110085,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Malwa-Automobiles-Prashant-Vihar-Charging-Station-Rohini/011PXX11-XX11-240827190550-W9U6_BZDET
Autovikas Sales And Service (TATA Motors),"Mathura Road Faridabad, Faridabad",Mathura Road Faridabad,Delhi,121003,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Faridabad/Autovikas-Sales-And-Service-TATA-Motors-Near-Ymca-Chowk-Mile-Stone-Sector-5-Mathura-Road-Faridabad/011PXX11-XX11-180801074624-K2Q8_BZDET
Sagar Motors Ev Charging Station,"Surajpur Kasna Road, Surajpur, Greater Noida",Surajpur,Delhi,201306,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Greater-Noida/Sagar-Motors-Ev-Charging-Station-Near-Pari-Chowk-Surajpur/011PXX11-XX11-240827190614-A5V6_BZDET
Sethi Auto (Indian Oil),"N H N0 8 , Mahipalpur, Delhi",Mahipalpur,Delhi,110037,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Sethi-Auto-Indian-Oil-Mahipalpur/011PXX11-XX11-180824185813-U3E1_BZDET
Golden Goal Service Station (Indian Oil),"Road No 44, Pitampura, Delhi",Pitampura,Delhi,110034,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Golden-Goal-Service-Station-Indian-Oil-Near-Community-Centre-Pitampura/011PXX11-XX11-100702000829-D9W4_BZDET
City Auto (Indian Oil),"Hl Parwana Road, Rohini Sector 10, Delhi",Rohini Sector 10,Delhi,110085,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/City-Auto-Indian-Oil-Near-Rohini-District-Centre-I-Rohini-Sector-10/011PK006171_BZDET
City Service Centre (Indian Oil),"Mangolpuri, Delhi",Mangolpuri,Delhi,110083,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/City-Service-Centre-Indian-Oil-Opposite-Mangolpuri-Industrial-Area-Phase-1-Mangolpuri/011P8050028_BZDET
Alektrify Charging Station,"Hayatpur, Gurgaon",Hayatpur,Delhi,122505,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Gurgaon/Alektrify-Charging-Station-Hayatpur/011PXX11-XX11-220630194722-L7L6_BZDET
Ganga Petro (Indian Oil),"Dwarka Sector 10, Delhi",Dwarka Sector 10,Delhi,110075,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Ganga-Petro-Indian-Oil-Dwarka-Sector-10/011PXX11-XX11-220608185554-T2U6_BZDET
Shree Vrindavan Motors,", Gola Factory Main Road Govind Vihar , Karawal Nagar, Delhi",Karawal Nagar,Delhi,110090,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Shree-Vrindavan-Motors-Near-Hariom-Bhojnalaya-Karawal-Nagar/011PXX11-XX11-231020191717-G5W9_BZDET
MahaLaxmi EV Chargers,"Dhorka Road, Gurgaon Sector 95, Gurgaon",Gurgaon Sector 95,Delhi,122505,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Gurgaon/MahaLaxmi-EV-Chargers-Near-Spaze-Tristar-Gurgaon-Sector-95/011PXX11-XX11-221214204356-N9V6_BZDET
A One Battery Centre,"TIS Hazari, Delhi",TIS Hazari,Delhi,110054,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/A-One-Battery-Centre-Behind-Tees-Hazari-Court-Gokhale-Market-TIS-Hazari/011P1217919295N2U8N5_BZDET
Shree Shyam E-vehicles,"Main Johripur Road, Johripur, Delhi",Johripur,Delhi,110094,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Shree-Shyam-E-vehicles-Pnb-Bank-Johripur/011PXX11-XX11-221125102412-V3G2_BZDET
Elite Auto Engineers Pvt Ltdflyover,"Bata Flyover Road, Faridabad NIT, Faridabad",Faridabad NIT,Delhi,121001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Faridabad/Elite-Auto-Engineers-Pvt-Ltdflyover-Near-By-Bata-Flyover-Faridabad-NIT/011PXX11-XX11-160922161912-N1L2_BZDET
Ev Slow charger sall,"Gali No9, Atta Market, Noida",Atta Market,Delhi,201301,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Noida/Ev-Slow-Charger-Sall-Sec18-Noida-Metro-Station-Atta-Market/011PXX11-XX11-250726002808-N7A4_BZDET
JRK Enterprises,"Main Wazirabad Road, Khajuri Khas, Delhi",Khajuri Khas,Delhi,110094,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/JRK-Enterprises-Khajuri-Khas/011PXX11-XX11-131009234510-M3V4_BZDET
Carber Ev Solutions Pvt Ltd,"Najafgarh, Delhi",Najafgarh,Delhi,110043,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Carber-Ev-Solutions-Pvt-Ltd-Najafgarh/011PXX11-XX11-221205200311-Z8V5_BZDET
BABA Enterprise,"Plot No-16 Budh Market Road Siv Choke, Ashok Vatika, Sahibabad",Ashok Vatika,Delhi,201005,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Sahibabad/BABA-Enterprise-Shalimar-Garden-Budh-Market-Road-Ashok-Vatika/011PXX11-XX11-221025144807-I1K2_BZDET
EV Charger - Electric Vehichles Charging Infrastructer,"Kamla Nagar, Delhi",Kamla Nagar,Delhi,110007,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/EV-Charger-Electric-Vehichles-Charging-Infrastructer-Kamla-Nagar/011PXX11-XX11-230106040006-U7H6_BZDET
Electric Fuel Charging Station,"2672+7PJ, South Phase, Ambedkar Nagar, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Chennai,Delhi,600032,,,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Electric+Fuel+Charging+Station/data=!4m7!3m6!1s0x3a526738f7313bcf:0x357531a3432fc899!8m2!3d13.0132188!4d80.2017741!16s%2Fg%2F11m60415b8!19sChIJzzsx9zhnUjoRmcgvQ6MxdTU?authuser=0&hl=en&rclk=1
Pacific Mall Tagore Garden Delhi Charging Station,"Najafgarh Road, Tilak Nagar, Delhi",Tilak Nagar,Delhi,110018,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Pacific-Mall-Tagore-Garden-Delhi-Charging-Station-Tilak-Nagar/011PXX11-XX11-240827190602-R7R8_BZDET
Blusmart Charging Station,"Samalka, Delhi",Samalka,Delhi,110037,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Blusmart-Charging-Station-Samalka/011PXX11-XX11-230131200410-D5B3_BZDET
Lithium Urban Technology Pvt Ltd,"Gurgaon Sector 14, Gurgaon",Gurgaon Sector 14,Delhi,122007,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Gurgaon/Lithium-Urban-Technology-Pvt-Ltd-Gurgaon-Sector-14/011PXX11-XX11-231230200754-S6K9_BZDET
Hopcharge,"Atlas Chowk, Gurgaon",Atlas Chowk,Delhi,122015,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Gurgaon/Hopcharge-Cube8-Co-Working-Space-Atlas-Chowk/011PXX11-XX11-230331122215-K4P8_BZDET
Ion Ohms Electric Car,"South City 1, Gurgaon",South City 1,Delhi,122001,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Gurgaon/Ion-Ohms-Electric-Car-South-City-1/011PXX11-XX11-171222111255-K8E5_BZDET
Insparc,"Noida Sector 65, Noida",Noida Sector 65,Delhi,201301,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Noida/Insparc-Noida-Sector-65/011PXX11-XX11-230331124547-V5N7_BZDET
Fortune Service Station (Indian Oil),"Rohini Sector 19, Delhi",Rohini Sector 19,Delhi,110085,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Fortune-Service-Station-Indian-Oil-Opposite-Rohini-Jail-Rohini-Sector-19/011PXX11-XX11-110204171126-U6Z6_BZDET
Volttic Electric Vehicle Charging Station,"Sohna, Gurgaon",Sohna,Delhi,122103,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Gurgaon/Volttic-Electric-Vehicle-Charging-Station-Near-Lakshya-Tent-House-Village-Wazirabad-Sector-52-Sohna/011PXX11-XX11-220923150741-V3K4_BZDET
Erisha E Mobility Pvt Ltd,"Jasola, Delhi",Jasola,Delhi,110025,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Erisha-E-Mobility-Pvt-Ltd-Jasola/011PXX11-XX11-221127204231-C1H5_BZDET
Planet Electro Labs,"Basai Darapur, Delhi",Basai Darapur,Delhi,110015,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Delhi/Planet-Electro-Labs-Near-Ramesh-Nagar-Metro-Station-Basai-Darapur/011PXX11-XX11-170316131559-J7L8_BZDET
Plugzmart Charging Station,"173, Plot 1&2 Park Dugar, Mount Poonamallee Road,माउंट पूनामल्ले हाई मार्ग,Mount Poonamall…, Venkateshwara Nagar, Porur, Chennai, Tamil Nadu 600116",Chennai,Delhi,600116,094442 43912,,0,EV charging station,charger,googlemaps,https://www.google.com/maps/place/Plugzmart+Charging+Station/data=!4m7!3m6!1s0x3a5261de3fbf205d:0x98078db170bda704!8m2!3d13.0290413!4d80.1705075!16s%2Fg%2F11l5xqdnn6!19sChIJXSC_P95hUjoRBKe9cLGNB5g?authuser=0&hl=en&rclk=1
GLIDA Charging Station,"25FG+3CM, Manapakkam, Chennai, Tamil Nadu 600089",Chennai,Delhi,600089,1800 120 3578,,,EV charging station,charger,googlemaps,https://www.google.com/maps/place/GLIDA+Charging+Station/data=!4m7!3m6!1s0x3a5260daa14f976b:0xd4056da02160d9dd!8m2!3d13.022716!4d80.1760494!16s%2Fg%2F11lzxhmnz4!19sChIJa5dPodpgUjoR3dlgIaBtBdQ?authuser=0&hl=en&rclk=1
Ev Charger Solution,"Mandir Marg, Delhi",Mandir Marg,Delhi,110001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Ev-Charger-Solution-Mandir-Marg/011PXX11-XX11-230131122543-J3C2_BZDET
Jouletap Lithium-ion Batteries,"4664, Roshanara Road, Roshanara Road, Delhi",Roshanara Road,Delhi,110007,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/Jouletap-Lithium-ion-Batteries-Opposite-Delhi-Flour-Mills-Roshanara-Road/011PXX11-XX11-210719153023-B5H7_BZDET
J B System Enterprises,"Inder Singh Market, Khichripur-Mayur Vihar Phase 2, Delhi",Khichripur-Mayur Vihar Phase 2,Delhi,110091,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/J-B-System-Enterprises-Sindicate-Bank-Khichripur-Mayur-Vihar-Phase-2/011PXX11-XX11-110919132039-K3G6_BZDET
Dynamic E-bike & CO.,"Omex City , Model Town, Rohtak",Model Town,Delhi,124001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Rohtak/Dynamic-E-bike-CO-Zad-Global-School-Model-Town/9999P1262-1262-210120124117-C4Z1_BZDET
Malik Electric Vehicle,"Ujha Road, Ujha, Panipat",Ujha,Delhi,132103,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Panipat/Malik-Electric-Vehicle-Near-Manav-Kender-Ujha/9999PX180-X180-230105135333-Q7V2_BZDET
